id,question_id,participant_id,frisian,dutch,english,Arguments
1_101227,1,101227,De gemeente kan zich op deze manier optimaal verdiepen in deze nieuwe belangrijke materie door zich zo breed mogelijk te laten informeren door deskundigen (ook van aanverwante partijen) die zich hier inmiddels mee bezighouden. Om zodoende tot een goed structureel en duurzaam plan voor op de lange termijn te komen (geen ad-hoc beleid). Een beleid die breed gedragen wordt door de betrokken bewoners van Sudwest Fryslan.,De gemeente kan zich op deze manier optimaal verdiepen in deze nieuwe belangrijke materie door zich zo breed mogelijk te laten informeren door deskundigen (ook van aanverwante partijen) die zich hier inmiddels mee bezighouden. Om zodoende tot een goed structureel en duurzaam plan voor op de lange termijn te komen (geen ad-hoc beleid). Een beleid die breed gedragen wordt door de betrokken bewoners van Sudwest Fryslan.,"In this way, the municipality can optimally delve into this new important matter by being informed as widely as possible by experts (also from related parties) who are now working on this. In order to arrive at a good structural and sustainable plan for the long term (no ad hoc policy). A policy that is widely supported by the residents of Sudwest Fryslan.",
1_8609,1,8609,"Om het voor iedereen betaalbaar te houden, is het goed als de gemeente meedenkt in de plannen, bijvoorbeeld om over te stappen van gas, naar energie van windmolens, zonnepanelen en waterkracht.","Om het voor iedereen betaalbaar te houden, is het goed als de gemeente meedenkt in de plannen, bijvoorbeeld om over te stappen van gas, naar energie van windmolens, zonnepanelen en waterkracht.","In order to keep it affordable for everyone, it is good if the municipality thinks along in the plans, for example to switch from gas, to energy from windmills, solar panels and hydropower.",
5_118012,5,118012,Opslag van energie is de toekomst. Maar mensen moeten dit ook zelf kunnen met een powerwall bijvoorbeeld. Als de provincie eigenaar wordt van de powerwall en installeert in de woningen. Worden mensen zelf geprikkeld om zonnepanelen te kopen. Provincie kan hier het vast recht dan op verleggen.,Opslag van energie is de toekomst. Maar mensen moeten dit ook zelf kunnen met een powerwall bijvoorbeeld. Als de provincie eigenaar wordt van de powerwall en installeert in de woningen. Worden mensen zelf geprikkeld om zonnepanelen te kopen. Provincie kan hier het vast recht dan op verleggen.,"Energy storage is the future. But people should also be able to do this themselves with a power wall, for example. If the province becomes the owner of the power wall and installs it in the homes. People are stimulated to buy solar panels themselves. The province can then shift the fixed right to this.",
2_118590,2,118590,"Het moet voor iedereen ook mogelijk zijn kleine windturbines te plaatsen, die eerst door TNO beoordeelt worden op veiligheid en geluidsoverlast. Turbines met meer dan 40 dB op 10 meter vallen af. Friesland kan koploper worden!","Het moet voor iedereen ook mogelijk zijn kleine windturbines te plaatsen, die eerst door TNO beoordeelt worden op veiligheid en geluidsoverlast. Turbines met meer dan 40 dB op 10 meter vallen af. Friesland kan koploper worden!","It must also be possible for everyone to install small wind turbines, which are first assessed by TNO for safety and noise pollution. Turbines with more than 40 dB at 10 meters fall off. Friesland can become a frontrunner!",
6_119570,6,119570,"Hierdoor krijg je als gemeente een goede naam in Nederland, en er wordt veel mee verdient. Ook komt er meer werkgelegenheid, waardoor jongeren hier blijven wonen, en niet vertrekken naar bijvoorbeeld de randstad.   Maar om heel Nederland te voorzien van stroom, is heel veel stroom nodig, en ik vraag mij af of dat wel allemaal hier moet. Want op dan komen er op veel meer plekken in SWF windmolen, en zonneparken parken.","Hierdoor krijg je als gemeente een goede naam in Nederland, en er wordt veel mee verdient. Ook komt er meer werkgelegenheid, waardoor jongeren hier blijven wonen, en niet vertrekken naar bijvoorbeeld de randstad.   Maar om heel Nederland te voorzien van stroom, is heel veel stroom nodig, en ik vraag mij af of dat wel allemaal hier moet. Want op dan komen er op veel meer plekken in SWF windmolen, en zonneparken parken.","This gives you as a municipality a good name in the Netherlands, and a lot is earned with it. There will also be more employment, so that young people continue to live here, and do not leave for, for example, the Randstad.   But to supply the whole of the Netherlands with electricity, a lot of power is needed, and I wonder whether all that is necessary here. Because then there will be wind turbines and solar parks in many more places in SWF.",
6_117526,6,117526,"Friesland over het algemeen zal wellicht een mogelijkheid zijn.   Er is veel open ruimte nog waardoor als je kijkt naar Zonne-energie er weinig schaduw verlies is, de kust van Friesland zou een optie bieden voor windmolens waar ze volgens mij al mee bezig zijn. Er zijn daarnaast ook veel boerderij die genoeg ruimte bied om zonnepanelen te installeren. Persoonlijk zou ik het graag zien dat alle bedrijf die lege daken hebben voorzien worden van zonnepanelen. Uiteindelijk is het verloren ruimte, waarom niet vullen met panelen?","Friesland over het algemeen zal wellicht een mogelijkheid zijn.   Er is veel open ruimte nog waardoor als je kijkt naar Zonne-energie er weinig schaduw verlies is, de kust van Friesland zou een optie bieden voor windmolens waar ze volgens mij al mee bezig zijn. Er zijn daarnaast ook veel boerderij die genoeg ruimte bied om zonnepanelen te installeren. Persoonlijk zou ik het graag zien dat alle bedrijf die lege daken hebben voorzien worden van zonnepanelen. Uiteindelijk is het verloren ruimte, waarom niet vullen met panelen?","Friesland in general will probably be a possibility.   There is still a lot of open space so if you look at Solar energy there is little shadow loss, the coast of Friesland would offer an option for windmills that I think they are already working on. There are also many farms that offer enough space to install solar panels. Personally, I would like to see all companies that have empty roofs equipped with solar panels. In the end, it's lost space, why not fill it with panels?",
4_119304,4,119304,"Windmolens zijn uit den boze. Hiervoor is het gemeentelijk gebied waar ze geplaatst kunnen worden zonder overlast te veroorzaken te klein. Ook te afhankelijk van weersomstandigheden. Zonneparken zijn in dat opzicht beter omdat dezelfde zonnepanelen ook voor inwoners op hun huizen geplaatst kunnen worden. Als hier een zo uniform mogelijk systeem wordt gekozen kan dat op inkoop en onderhoud veel besparen, voor alle partijen.","Windmolens zijn uit den boze. Hiervoor is het gemeentelijk gebied waar ze geplaatst kunnen worden zonder overlast te veroorzaken te klein. Ook te afhankelijk van weersomstandigheden. Zonneparken zijn in dat opzicht beter omdat dezelfde zonnepanelen ook voor inwoners op hun huizen geplaatst kunnen worden. Als hier een zo uniform mogelijk systeem wordt gekozen kan dat op inkoop en onderhoud veel besparen, voor alle partijen.","Windmills are out of the question. The municipal area where they can be placed without causing nuisance is too small for this. Also too dependent on weather conditions. Solar parks are better in that respect because the same solar panels can also be placed on their homes for residents. If a system that is as uniform as possible is chosen here, this can save a lot on purchasing and maintenance, for all parties.",
6_117966,6,117966,Hier liggen kansen voor gemeentes in de periferie van Nederland om een flinke bijdrage te gaan leveren aan de algemene welvaart van Nederland. En daar zullen de inwoners van die gemeentes dan zelf ook van kunnen profiteren.,Hier liggen kansen voor gemeentes in de periferie van Nederland om een flinke bijdrage te gaan leveren aan de algemene welvaart van Nederland. En daar zullen de inwoners van die gemeentes dan zelf ook van kunnen profiteren.,Here are opportunities for municipalities in the periphery of the Netherlands to make a significant contribution to the general prosperity of the Netherlands. And the inhabitants of those municipalities will be able to benefit from this themselves.,
3_5232,3,5232,"Mijn menig is dat men als je de wereld wilt verbeteren/ milieu/ duurzaamenergie,je eerst goede plannen moet maken en daarna zonder verplichtigen de inwoners zelf mogen bepalen als ze mee willen doen.  Ook zou ik beginnen in de landen waar ik het hoogste rendement heb met Milieu/Duurzaamheid.","Mijn menig is dat men als je de wereld wilt verbeteren/ milieu/ duurzaamenergie,je eerst goede plannen moet maken en daarna zonder verplichtigen de inwoners zelf mogen bepalen als ze mee willen doen.  Ook zou ik beginnen in de landen waar ik het hoogste rendement heb met Milieu/Duurzaamheid.","My opinion is that if you want to improve the world / environmental / sustainable energy, you first have to make good plans and then without obligations the inhabitants can decide for themselves if they want to participate.  I would also start in the countries where I have the highest return with Environment/Sustainability.",
3_118403,3,118403,"Ik denk dat het goed is om ondernemers de kans te geven in deze markt te springen. Er liggen enorme kansen om ondernemingen op te starten of te laten groeien, dit is tevens goed voor de economie van Sudwestfryslan. Door bedrijven hier in te laten investeren wordt de staatskas ook minder belast, wel moet er dan goede regulering zijn op de prijzen waarmee gehandeld word, zodat het voor iedereen betaalbaar blijft. Hier ligt een grote controlerende taak voor de overheid/ gemeente. Een samenwerking tussen punt 1 en punt 3 (gemeente en vrije markt) is in mijn ogen dan ook een hele goede oplossing.","Ik denk dat het goed is om ondernemers de kans te geven in deze markt te springen. Er liggen enorme kansen om ondernemingen op te starten of te laten groeien, dit is tevens goed voor de economie van Sudwestfryslan. Door bedrijven hier in te laten investeren wordt de staatskas ook minder belast, wel moet er dan goede regulering zijn op de prijzen waarmee gehandeld word, zodat het voor iedereen betaalbaar blijft. Hier ligt een grote controlerende taak voor de overheid/ gemeente. Een samenwerking tussen punt 1 en punt 3 (gemeente en vrije markt) is in mijn ogen dan ook een hele goede oplossing.","I think it's good to give entrepreneurs the opportunity to jump into this market. There are enormous opportunities to start or grow businesses, which is also good for the economy of Sudwestfryslan. By allowing companies to invest in this, the state treasury is also taxed less, but there must be good regulation on the prices at which they trade, so that it remains affordable for everyone. This is a major monitoring task for the government / municipality. A cooperation between point 1 and point 3 (municipality and free market) is therefore a very good solution in my opinion.",
